[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=1 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=19,74,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=15,6,0,0,0 dirCounts(0..8)=0,12,2,18,10,21,4,15,11 escapeCauses(close,flame,rail,damage)=0,0,0,34 knownBuckets(low,mid,high)=62,47,5 timesStuck=2 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=19,74,0,0,0 GLOBAL_knownBuckets(low,mid,high)=62,47,5
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=2 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=0,0,0,960,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=0,225,0,0,0 dirCounts(0..8)=0,258,168,91,87,6,256,87,7 escapeCauses(close,flame,rail,damage)=0,0,0,0 knownBuckets(low,mid,high)=178,1007,0 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=19,74,0,960,0 GLOBAL_knownBuckets(low,mid,high)=240,1054,5
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=3 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=9,85,130,931,16 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=9,2,0,0,5 dirCounts(0..8)=0,194,56,145,190,150,108,151,177 escapeCauses(close,flame,rail,damage)=0,0,0,18 knownBuckets(low,mid,high)=38,47,1102 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=28,159,130,1891,16 GLOBAL_knownBuckets(low,mid,high)=278,1101,1107
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=4 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=9,33,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=9,0,0,0,0 dirCounts(0..8)=0,10,1,9,2,4,7,8,1 escapeCauses(close,flame,rail,damage)=0,0,0,18 knownBuckets(low,mid,high)=51,0,0 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=37,192,130,1891,16 GLOBAL_knownBuckets(low,mid,high)=329,1101,1107
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=5 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,82,135,142,10 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,0,0,0,0 dirCounts(0..8)=0,59,46,58,32,17,71,82,10 escapeCauses(close,flame,rail,damage)=0,0,0,11 knownBuckets(low,mid,high)=30,44,306 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=43,274,265,2033,26 GLOBAL_knownBuckets(low,mid,high)=359,1145,1413
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=6 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,60,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4,0,0,0,0 dirCounts(0..8)=0,18,2,13,8,10,7,1,7 escapeCauses(close,flame,rail,damage)=0,0,0,10 knownBuckets(low,mid,high)=40,30,0 timesStuck=2 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=49,334,265,2033,26 GLOBAL_knownBuckets(low,mid,high)=399,1175,1413
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=7 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,87,64,931,2 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=7,0,0,0,3 dirCounts(0..8)=0,248,13,251,124,71,69,182,132 escapeCauses(close,flame,rail,damage)=0,0,0,13 knownBuckets(low,mid,high)=36,47,1017 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=55,421,329,2964,28 GLOBAL_knownBuckets(low,mid,high)=435,1222,2430
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=8 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=18,42,0,953,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=14,45,0,8,0 dirCounts(0..8)=0,106,7,259,90,102,11,349,89 escapeCauses(close,flame,rail,damage)=0,0,0,32 knownBuckets(low,mid,high)=55,1025,0 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=73,463,329,3917,28 GLOBAL_knownBuckets(low,mid,high)=490,2247,2430
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=9 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=11,57,0,989,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=2,0,0,0,0 dirCounts(0..8)=0,0,989,0,11,0,56,0,1 escapeCauses(close,flame,rail,damage)=0,0,0,13 knownBuckets(low,mid,high)=1059,0,0 timesStuck=1054 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=84,520,329,4906,28 GLOBAL_knownBuckets(low,mid,high)=1549,2247,2430
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=10 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=0,133,0,931,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=0,0,0,0,0 dirCounts(0..8)=0,7,3,934,17,5,2,6,90 escapeCauses(close,flame,rail,damage)=0,0,0,0 knownBuckets(low,mid,high)=20,1044,0 timesStuck=1030 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=84,653,329,5837,28 GLOBAL_knownBuckets(low,mid,high)=1569,3291,2430
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=1 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=8,85,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=9,0,0,0,0 dirCounts(0..8)=0,21,9,14,8,11,10,17,3 escapeCauses(close,flame,rail,damage)=0,0,0,17 knownBuckets(low,mid,high)=48,47,7 timesStuck=2 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=8,85,0,0,0 GLOBAL_knownBuckets(low,mid,high)=48,47,7
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=2 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=9,56,0,11,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,126,0,962,0 dirCounts(0..8)=0,13,8,13,8,13,2,12,7 escapeCauses(close,flame,rail,damage)=0,0,0,14 knownBuckets(low,mid,high)=144,1025,0 timesStuck=3 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=17,141,0,11,0 GLOBAL_knownBuckets(low,mid,high)=192,1072,7
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=3 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=13,28,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=11,0,0,0,0 dirCounts(0..8)=0,8,4,1,10,3,3,2,10 escapeCauses(close,flame,rail,damage)=0,0,0,24 knownBuckets(low,mid,high)=40,12,0 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=30,169,0,11,0 GLOBAL_knownBuckets(low,mid,high)=232,1084,7
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=4 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=7,86,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=3,12,0,97,0 dirCounts(0..8)=0,10,7,11,15,9,13,13,15 escapeCauses(close,flame,rail,damage)=0,0,0,10 knownBuckets(low,mid,high)=35,49,121 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=37,255,0,11,0 GLOBAL_knownBuckets(low,mid,high)=267,1133,128
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=5 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,1,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,0,0,0,0 dirCounts(0..8)=0,0,1,1,1,0,3,0,0 escapeCauses(close,flame,rail,damage)=0,0,0,11 knownBuckets(low,mid,high)=12,0,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=42,256,0,11,0 GLOBAL_knownBuckets(low,mid,high)=279,1133,128
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=6 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=20,80,0,1,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=16,2,0,0,0 dirCounts(0..8)=0,20,7,10,18,8,6,11,21 escapeCauses(close,flame,rail,damage)=0,0,0,36 knownBuckets(low,mid,high)=59,53,7 timesStuck=4 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=62,336,0,12,0 GLOBAL_knownBuckets(low,mid,high)=338,1186,135
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=7 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=0,102,0,988,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=0,0,0,0,0 dirCounts(0..8)=0,4,997,1,3,78,3,1,3 escapeCauses(close,flame,rail,damage)=0,0,0,0 knownBuckets(low,mid,high)=1090,0,0 timesStuck=1063 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=62,438,0,1000,0 GLOBAL_knownBuckets(low,mid,high)=1428,1186,135
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=8 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,93,17,0,2 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,0,0,931,41 dirCounts(0..8)=0,15,20,25,2,10,27,18,1 escapeCauses(close,flame,rail,damage)=0,0,0,12 knownBuckets(low,mid,high)=43,46,1007 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=68,531,17,1000,2 GLOBAL_knownBuckets(low,mid,high)=1471,1232,1142
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=9 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=16,79,0,3,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=14,0,0,0,0 dirCounts(0..8)=0,29,10,6,12,13,14,7,7 escapeCauses(close,flame,rail,damage)=0,0,0,30 knownBuckets(low,mid,high)=57,49,6 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=84,610,17,1003,2 GLOBAL_knownBuckets(low,mid,high)=1528,1281,1148
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=10 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=0,61,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=0,97,0,0,0 dirCounts(0..8)=0,9,3,9,11,8,8,5,8 escapeCauses(close,flame,rail,damage)=0,0,0,0 knownBuckets(low,mid,high)=28,130,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=84,671,17,1003,2 GLOBAL_knownBuckets(low,mid,high)=1556,1411,1148
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=1 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,96,24,931,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,0,0,0,0 dirCounts(0..8)=0,361,7,17,282,97,97,183,12 escapeCauses(close,flame,rail,damage)=0,0,0,10 knownBuckets(low,mid,high)=33,52,976 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,96,24,931,0 GLOBAL_knownBuckets(low,mid,high)=33,52,976
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=2 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=8,26,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=8,0,0,0,0 dirCounts(0..8)=0,6,2,2,7,7,2,5,3 escapeCauses(close,flame,rail,damage)=0,0,0,16 knownBuckets(low,mid,high)=34,8,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=13,122,24,931,0 GLOBAL_knownBuckets(low,mid,high)=67,60,976
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=3 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=14,74,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=12,5,0,0,0 dirCounts(0..8)=0,19,8,13,5,14,20,8,1 escapeCauses(close,flame,rail,damage)=0,0,0,26 knownBuckets(low,mid,high)=52,48,5 timesStuck=2 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=27,196,24,931,0 GLOBAL_knownBuckets(low,mid,high)=119,108,981
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=4 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=20,90,0,995,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=10,0,0,0,0 dirCounts(0..8)=0,1005,3,7,70,2,6,1,11 escapeCauses(close,flame,rail,damage)=0,0,0,30 knownBuckets(low,mid,high)=47,1068,0 timesStuck=1048 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=47,286,24,1926,0 GLOBAL_knownBuckets(low,mid,high)=166,1176,981
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=5 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,97,85,210,10 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,11,4,72,0 dirCounts(0..8)=0,68,53,55,17,48,79,56,31 escapeCauses(close,flame,rail,damage)=0,0,0,10 knownBuckets(low,mid,high)=39,59,401 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=52,383,109,2136,10 GLOBAL_knownBuckets(low,mid,high)=205,1235,1382
